index escape_code
72153, '\U000119d9'length=1 END
72165, '\U000119e5' START
72191, '\U000119ff'length=26 END
72264, '\U00011a48' START
72271, '\U00011a4f'length=7 END
72355, '\U00011aa3' START
72383, '\U00011abf'length=28 END
72441, '\U00011af9' START
72703, '\U00011bff'length=262 END
72713, '\U00011c09' START
72713, '\U00011c09'length=0 END
72759, '\U00011c37' START
72759, '\U00011c37'length=0 END
72774, '\U00011c46' START
72783, '\U00011c4f'length=9 END
72813, '\U00011c6d' START
72815, '\U00011c6f'length=2 END
72848, '\U00011c90' START
72849, '\U00011c91'length=1 END
72872, '\U00011ca8' START
72872, '\U00011ca8'length=0 END
72887, '\U00011cb7' START
72959, '\U00011cff'length=72 END
72967, '\U00011d07' START
72967, '\U00011d07'length=0 END
72970, '\U00011d0a' START
72970, '\U00011d0a'length=0 END
73015, '\U00011d37' START
73017, '\U00011d39'length=2 END
73019, '\U00011d3b' START
73019, '\U00011d3b'length=0 END
73022, '\U00011d3e' START
73022, '\U00011d3e'length=0 END
73032, '\U00011d48' START
73039, '\U00011d4f'length=7 END
73050, '\U00011d5a' START
73055, '\U00011d5f'length=5 END
73062, '\U00011d66' START
73062, '\U00011d66'length=0 END
73065, '\U00011d69' START
73065, '\U00011d69'length=0 END
73103, '\U00011d8f' START
73103, '\U00011d8f'length=0 END
73106, '\U00011d92' START
73106, '\U00011d92'length=0 END
73113, '\U00011d99' START
73119, '\U00011d9f'length=6 END
73130, '\U00011daa' START
73439, '\U00011edf'length=309 END
73465, '\U00011ef9' START
73647, '\U00011faf'length=182 END
73649, '\U00011fb1' START
73663, '\U00011fbf'length=14 END
73714, '\U00011ff2' START
73726, '\U00011ffe'length=12 END
74650, '\U0001239a' START
74751, '\U000123ff'length=101 END
74863, '\U0001246f' START
74863, '\U0001246f'length=0 END
74869, '\U00012475' START
74879, '\U0001247f'length=10 END
75076, '\U00012544' START
77823, '\U00012fff'length=2747 END
78895, '\U0001342f' START
82943, '\U000143ff'length=4048 END
83527, '\U00014647' START
92159, '\U000167ff'length=8632 END
92729, '\U00016a39' START
92735, '\U00016a3f'length=6 END
92767, '\U00016a5f' START
92767, '\U00016a5f'length=0 END
92778, '\U00016a6a' START
92781, '\U00016a6d'length=3 END
92784, '\U00016a70' START
92879, '\U00016acf'length=95 END
92910, '\U00016aee' START
92911, '\U00016aef'length=1 END
92918, '\U00016af6' START
92927, '\U00016aff'length=9 END
92998, '\U00016b46' START
93007, '\U00016b4f'length=9 END
93018, '\U00016b5a' START
93018, '\U00016b5a'length=0 END
93026, '\U00016b62' START
93026, '\U00016b62'length=0 END
93048, '\U00016b78' START
93052, '\U00016b7c'length=4 END
93072, '\U00016b90' START
93759, '\U00016e3f'length=687 END
93851, '\U00016e9b' START
93951, '\U00016eff'length=100 END
94027, '\U00016f4b' START
94030, '\U00016f4e'length=3 END
94088, '\U00016f88' START
94094, '\U00016f8e'length=6 END
94112, '\U00016fa0' START
94175, '\U00016fdf'length=63 END
94181, '\U00016fe5' START
94191, '\U00016fef'length=10 END
94194, '\U00016ff2' START
94207, '\U00016fff'length=13 END
100344, '\U000187f8' START
100351, '\U000187ff'length=7 END
101590, '\U00018cd6' START
101631, '\U00018cff'length=41 END
101641, '\U00018d09' START
110591, '\U0001afff'length=8950 END
110879, '\U0001b11f' START
110927, '\U0001b14f'length=48 END
110931, '\U0001b153' START
110947, '\U0001b163'length=16 END
110952, '\U0001b168' START
110959, '\U0001b16f'length=7 END
111356, '\U0001b2fc' START
113663, '\U0001bbff'length=2307 END
113771, '\U0001bc6b' START
113775, '\U0001bc6f'length=4 END
113789, '\U0001bc7d' START
113791, '\U0001bc7f'length=2 END
113801, '\U0001bc89' START
113807, '\U0001bc8f'length=6 END
113818, '\U0001bc9a' START
113819, '\U0001bc9b'length=1 END
113824, '\U0001bca0' START
118783, '\U0001cfff'length=4959 END
119030, '\U0001d0f6' START
119039, '\U0001d0ff'length=9 END
119079, '\U0001d127' START
119080, '\U0001d128'length=1 END
119155, '\U0001d173' START
119162, '\U0001d17a'length=7 END
119273, '\U0001d1e9' START
119295, '\U0001d1ff'length=22 END
119366, '\U0001d246' START
119519, '\U0001d2df'length=153 END
119540, '\U0001d2f4' START
119551, '\U0001d2ff'length=11 END
119639, '\U0001d357' START
119647, '\U0001d35f'length=8 END
119673, '\U0001d379' START
119807, '\U0001d3ff'length=134 END
119893, '\U0001d455' START
119893, '\U0001d455'length=0 END
119965, '\U0001d49d' START
119965, '\U0001d49d'length=0 END
119968, '\U0001d4a0' START
119969, '\U0001d4a1'length=1 END
119971, '\U0001d4a3' START
119972, '\U0001d4a4'length=1 END
119975, '\U0001d4a7' START
119976, '\U0001d4a8'length=1 END
119981, '\U0001d4ad' START
119981, '\U0001d4ad'length=0 END
119994, '\U0001d4ba' START
119994, '\U0001d4ba'length=0 END
119996, '\U0001d4bc' START
119996, '\U0001d4bc'length=0 END
120004, '\U0001d4c4' START
120004, '\U0001d4c4'length=0 END
120070, '\U0001d506' START
120070, '\U0001d506'length=0 END
120075, '\U0001d50b' START
120076, '\U0001d50c'length=1 END
120085, '\U0001d515' START
120085, '\U0001d515'length=0 END
120093, '\U0001d51d' START
120093, '\U0001d51d'length=0 END
120122, '\U0001d53a' START
120122, '\U0001d53a'length=0 END
120127, '\U0001d53f' START
120127, '\U0001d53f'length=0 END
120133, '\U0001d545' START
120133, '\U0001d545'length=0 END
120135, '\U0001d547' START
120137, '\U0001d549'length=2 END
120145, '\U0001d551' START
120145, '\U0001d551'length=0 END
120486, '\U0001d6a6' START
120487, '\U0001d6a7'length=1 END
120780, '\U0001d7cc' START
120781, '\U0001d7cd'length=1 END
121484, '\U0001da8c' START
121498, '\U0001da9a'length=14 END
121504, '\U0001daa0' START
121504, '\U0001daa0'length=0 END
121520, '\U0001dab0' START
122879, '\U0001dfff'length=1359 END
122887, '\U0001e007' START
122887, '\U0001e007'length=0 END
122905, '\U0001e019' START
122906, '\U0001e01a'length=1 END
122914, '\U0001e022' START
122914, '\U0001e022'length=0 END
122917, '\U0001e025' START
122917, '\U0001e025'length=0 END
122923, '\U0001e02b' START
123135, '\U0001e0ff'length=212 END
123181, '\U0001e12d' START
123183, '\U0001e12f'length=2 END
123198, '\U0001e13e' START
123199, '\U0001e13f'length=1 END
123210, '\U0001e14a' START
123213, '\U0001e14d'length=3 END
123216, '\U0001e150' START
123583, '\U0001e2bf'length=367 END
123642, '\U0001e2fa' START
123646, '\U0001e2fe'length=4 END
123648, '\U0001e300' START
124927, '\U0001e7ff'length=1279 END
125125, '\U0001e8c5' START
125126, '\U0001e8c6'length=1 END
125143, '\U0001e8d7' START
125183, '\U0001e8ff'length=40 END
125260, '\U0001e94c' START
125263, '\U0001e94f'length=3 END
125274, '\U0001e95a' START
125277, '\U0001e95d'length=3 END
125280, '\U0001e960' START
126064, '\U0001ec70'length=784 END
126133, '\U0001ecb5' START
126208, '\U0001ed00'length=75 END
126270, '\U0001ed3e' START
126463, '\U0001edff'length=193 END
126468, '\U0001ee04' START
126468, '\U0001ee04'length=0 END
126496, '\U0001ee20' START
126496, '\U0001ee20'length=0 END
126499, '\U0001ee23' START
126499, '\U0001ee23'length=0 END
126501, '\U0001ee25' START
126502, '\U0001ee26'length=1 END
126504, '\U0001ee28' START
126504, '\U0001ee28'length=0 END
126515, '\U0001ee33' START
126515, '\U0001ee33'length=0 END
126520, '\U0001ee38' START
126520, '\U0001ee38'length=0 END
126522, '\U0001ee3a' START
126522, '\U0001ee3a'length=0 END
126524, '\U0001ee3c' START
126529, '\U0001ee41'length=5 END
126531, '\U0001ee43' START
126534, '\U0001ee46'length=3 END
126536, '\U0001ee48' START
126536, '\U0001ee48'length=0 END
126538, '\U0001ee4a' START
126538, '\U0001ee4a'length=0 END
126540, '\U0001ee4c' START
126540, '\U0001ee4c'length=0 END
126544, '\U0001ee50' START
126544, '\U0001ee50'length=0 END
126547, '\U0001ee53' START
126547, '\U0001ee53'length=0 END
126549, '\U0001ee55' START
126550, '\U0001ee56'length=1 END
126552, '\U0001ee58' START
126552, '\U0001ee58'length=0 END
126554, '\U0001ee5a' START
126554, '\U0001ee5a'length=0 END
126556, '\U0001ee5c' START
126556, '\U0001ee5c'length=0 END
126558, '\U0001ee5e' START
126558, '\U0001ee5e'length=0 END
126560, '\U0001ee60' START
126560, '\U0001ee60'length=0 END
126563, '\U0001ee63' START
126563, '\U0001ee63'length=0 END
126565, '\U0001ee65' START
126566, '\U0001ee66'length=1 END
126571, '\U0001ee6b' START
126571, '\U0001ee6b'length=0 END
126579, '\U0001ee73' START
126579, '\U0001ee73'length=0 END
126584, '\U0001ee78' START
126584, '\U0001ee78'length=0 END
126589, '\U0001ee7d' START
126589, '\U0001ee7d'length=0 END
126591, '\U0001ee7f' START
126591, '\U0001ee7f'length=0 END
126602, '\U0001ee8a' START
126602, '\U0001ee8a'length=0 END
126620, '\U0001ee9c' START
126624, '\U0001eea0'length=4 END
126628, '\U0001eea4' START
126628, '\U0001eea4'length=0 END
126634, '\U0001eeaa' START
126634, '\U0001eeaa'length=0 END
126652, '\U0001eebc' START
126703, '\U0001eeef'length=51 END
126706, '\U0001eef2' START
126975, '\U0001efff'length=269 END
127020, '\U0001f02c' START
127023, '\U0001f02f'length=3 END
127124, '\U0001f094' START
127135, '\U0001f09f'length=11 END
127151, '\U0001f0af' START
127152, '\U0001f0b0'length=1 END
127168, '\U0001f0c0' START
127168, '\U0001f0c0'length=0 END
127184, '\U0001f0d0' START
127184, '\U0001f0d0'length=0 END
127222, '\U0001f0f6' START
127231, '\U0001f0ff'length=9 END
127406, '\U0001f1ae' START
127461, '\U0001f1e5'length=55 END
127491, '\U0001f203' START
127503, '\U0001f20f'length=12 END
127548, '\U0001f23c' START
127551, '\U0001f23f'length=3 END
127561, '\U0001f249' START
127567, '\U0001f24f'length=6 END
127570, '\U0001f252' START
127583, '\U0001f25f'length=13 END
127590, '\U0001f266' START
127743, '\U0001f2ff'length=153 END
128728, '\U0001f6d8' START
128735, '\U0001f6df'length=7 END
128749, '\U0001f6ed' START
128751, '\U0001f6ef'length=2 END
128765, '\U0001f6fd' START
128767, '\U0001f6ff'length=2 END
128884, '\U0001f774' START
128895, '\U0001f77f'length=11 END
128985, '\U0001f7d9' START
128991, '\U0001f7df'length=6 END
129004, '\U0001f7ec' START
129023, '\U0001f7ff'length=19 END
129036, '\U0001f80c' START
129039, '\U0001f80f'length=3 END
129096, '\U0001f848' START
129103, '\U0001f84f'length=7 END
129114, '\U0001f85a' START
129119, '\U0001f85f'length=5 END
129160, '\U0001f888' START
129167, '\U0001f88f'length=7 END
129198, '\U0001f8ae' START
129199, '\U0001f8af'length=1 END
129202, '\U0001f8b2' START
129279, '\U0001f8ff'length=77 END
129401, '\U0001f979' START
129401, '\U0001f979'length=0 END
129484, '\U0001f9cc' START
129484, '\U0001f9cc'length=0 END
129620, '\U0001fa54' START
129631, '\U0001fa5f'length=11 END
129646, '\U0001fa6e' START
129647, '\U0001fa6f'length=1 END
129653, '\U0001fa75' START
129655, '\U0001fa77'length=2 END
129659, '\U0001fa7b' START
129663, '\U0001fa7f'length=4 END
129671, '\U0001fa87' START
129679, '\U0001fa8f'length=8 END
129705, '\U0001faa9' START
129711, '\U0001faaf'length=6 END
129719, '\U0001fab7' START
129727, '\U0001fabf'length=8 END
129731, '\U0001fac3' START
129743, '\U0001facf'length=12 END
129751, '\U0001fad7' START
129791, '\U0001faff'length=40 END
129939, '\U0001fb93' START
129939, '\U0001fb93'length=0 END
129995, '\U0001fbcb' START
130031, '\U0001fbef'length=36 END
130042, '\U0001fbfa' START
131071, '\U0001ffff'length=1029 END
173790, '\U0002a6de' START
173823, '\U0002a6ff'length=33 END
177973, '\U0002b735' START
177983, '\U0002b73f'length=10 END
178206, '\U0002b81e' START
178207, '\U0002b81f'length=1 END
183970, '\U0002cea2' START
183983, '\U0002ceaf'length=13 END
191457, '\U0002ebe1' START
194559, '\U0002f7ff'length=3102 END
195102, '\U0002fa1e' START
196607, '\U0002ffff'length=1505 END
201547, '\U0003134b' START
917759, '\U000e00ff'length=716212 END
918000, '\U000e01f0' START
1114111, '\U0010ffff'length=196111 END
